"DATE","TYPE","FROM ACCOUNT","TO ACCOUNT/TO CATEGORY","AMOUNT","CURRENCY","AMOUNT 2","CURRENCY 2","TAGS","NOTES"
"05/09/2023","Transfer","Wallet Cash","GCash","181","PHP","181","PHP","","Transfer"
"05/09/2023","Expense","Wallet Cash","Food (Junk Food)","70","PHP","70","PHP","","Empanada x2"
"05/09/2023","Expense","Wallet Cash","Household  (Lost)","979","PHP","979","PHP","","Unaccounted for"
"05/09/2023","Expense","Wallet Cash","Food (Packaged Foods)","78","PHP","78","PHP","","Datu Puti BBQ Marinade 350ml"
"05/09/2023","Expense","Wallet Cash","Food (Packaged Foods)","217","PHP","217","PHP","","Century Tuna Lite 180g x4"
"05/09/2023","Transfer","Wallet Cash","Ate Tiara","349","PHP","349","PHP","","Grocery Lend"
"05/09/2023","Expense","Wallet Cash","Food (Whole Foods)","174","PHP","174","PHP","","Chicken Breast Fillet 1/2kg"
"05/09/2023","Expense","GCash","Software (Subscriptions)","159","PHP","159","PHP","","YouTube Premium Monthly"
"05/09/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Weekly Load"
"05/09/2023","Transfer","Kren","GCash","1000","PHP","1000","PHP","","Kren Pay"
"05/09/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","100","PHP","100","PHP","","Angkas from Kren's to Home"
"04/09/2023","Expense","Wallet Cash","Kren","1000","PHP","1000","PHP","","Tita Remy Lend"
"04/09/2023","Expense","Wallet Cash","Food (Junk Food)","25","PHP","25","PHP","","McDo Shared "
"04/09/2023","Expense","Wallet Cash","Kren","600","PHP","600","PHP","","McDo Shared"
"02/09/2023","Expense","Wallet Cash","Food (Junk Food)","500","PHP","500","PHP","","Minute Burger"
"02/09/2023","Expense","Wallet Cash","Transport (Commute)","231","PHP","231","PHP","","Taxi from Home to Kren's "
"01/09/2023","Expense","Wallet Cash","Food (Whole Foods)","96","PHP","96","PHP","","Eggs x12"
"01/09/2023","Expense","Wallet Cash","Food (Restaurant)","240","PHP","240","PHP","","Manang Peric with Kren"
"31/08/2023","Expense","Wallet Cash","Food (Junk Food)","215","PHP","215","PHP","","7/11 Snacks"
"30/08/2023","Expense","Wallet Cash","Health (Medicine)","100","PHP","100","PHP","","Eye Drops "
"30/08/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","97","PHP","97","PHP","","Angkas from SM Megamall to Home"
"30/08/2023","Expense","Wallet Cash","Food","1000","PHP","1000","PHP","","Yabu with Kren Shared"
"30/08/2023","Expense","Wallet Cash","Kren","150","PHP","150","PHP","","Passport Delivery Fee"
"30/08/2023","Expense","Wallet Cash","Health (Hygiene)","20","PHP","20","PHP","","Face Mask x4"
"30/08/2023","Expense","Wallet Cash","Transport (Commute)","205","PHP","205","PHP","","Taxi from Home to SM Megamall"
"30/08/2023","Expense","Wallet Cash","Food (Junk Food)","142","PHP","142","PHP","","Kren's Jollibee "
"29/08/2023","Expense","Wallet Cash","Transport (Commute)","150","PHP","150","PHP","","Taxi from Kren's to Home"
"29/08/2023","Income","Wallet Cash","Discovery","18.75","PHP","18.75","PHP","","Unaccounted for"
"29/08/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Weekly Load"
"29/08/2023","Transfer","Wallet Cash","GCash","100","PHP","100","PHP","","Cash In"
"29/08/2023","Expense","Wallet Cash","Household  (Transaction Fees)","10","PHP","10","PHP","","Cash In PHP 100 Fee"
"29/08/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","57","PHP","57","PHP","","Angkas from HPL to Kren's "
"29/08/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","104","PHP","104","PHP","","Angkas from Home to HPL"
"29/08/2023","Expense","Wallet Cash","Household  (Transaction Fees)","5","PHP","5","PHP","","Ate's Delivery Fee Shared "
"29/08/2023","Expense","Wallet Cash","Food","205","PHP","205","PHP","","Tomatoes x12"
"29/08/2023","Expense","Wallet Cash","Food (Whole Foods)","145","PHP","145","PHP","","Lettuce 300g"
"29/08/2023","Expense","Wallet Cash","Food (Whole Foods)","104","PHP","104","PHP","","Banana 8pcs"
"28/08/2023","Expense","Wallet Cash","Food (Packaged Foods)","194.4","PHP","194.4","PHP","","Del Monte Pineapple Tidbits 227g x6"
"28/08/2023","Expense","Wallet Cash","Household  (Items)","25","PHP","25","PHP","","Eco Bag x1"
"28/08/2023","Expense","Wallet Cash","Household  (Items)","75","PHP","75","PHP","","Very Good Dishwashing Liquid 900ml B1T1 x1"
"28/08/2023","Expense","Wallet Cash","Health (Hygiene)","268","PHP","268","PHP","","Rexona Fresh Sakura x2"
"28/08/2023","Expense","Wallet Cash","Food (Packaged Foods)","325","PHP","325","PHP","","Century Tuna Lite 180g x6"
"28/08/2023","Expense","Wallet Cash","Food (Whole Foods)","100","PHP","100","PHP","","Eggs x10"
"28/08/2023","Expense","Wallet Cash","Food (Whole Foods)","14","PHP","14","PHP","","Baliwag Eggs x2"
"27/08/2023","Transfer","Kren","Wallet Cash","1000","PHP","1000","PHP","","Settle"
"27/08/2023","Income","GCash","Discovery","47.9","PHP","47.9","PHP","","Reset"
"27/08/2023","Income","Wallet Cash","Discovery","781.5","PHP","781.5","PHP","","Reset"
"27/08/2023","Expense","EastWest HPL Game Design Corporation","Household  (Lost)","5000","PHP","5000","PHP","","Reset"
"27/08/2023","Expense","Wallet Cash","Household  (Lost)","596.1","PHP","596.1","PHP","","Reset"
"27/08/2023","Expense","GCash","Household  (Lost)","1293.9","PHP","1293.9","PHP","","Reset"
"28/07/2023","Expense","Wallet Cash","Transport (Commute)","13","PHP","13","PHP","","Jeep from 7/11 to Congressional "
"28/07/2023","Income","GCash","HPL Salary","1000","PHP","1000","PHP","","Late Salary from Nicks"
"28/07/2023","Expense","Wallet Cash","Food (Restaurant)","70","PHP","70","PHP","","Canteen Lunch"
"28/07/2023","Expense","Wallet Cash","Pets (Hygiene)","300","PHP","300","PHP","","Litter"
"28/07/2023","Expense","Wallet Cash","Pets (Food)","720","PHP","720","PHP","","Miho+Diego Wet Food 16x"
"28/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","50","PHP","50","PHP","","Angkas from Kren's to HPL"
"28/07/2023","Expense","Wallet Cash","Transport (Commute)","30","PHP","30","PHP","","Bus from Kren's to Circle C"
"27/07/2023","Expense","Wallet Cash","Leisure (Events)","1500","PHP","1500","PHP","","Man Delight"
"27/07/2023","Expense","Wallet Cash","Transport (Commute)","150","PHP","150","PHP","","Taxi from Home to HPL "
"27/07/2023","Expense","Wallet Cash","Transport (Commute)","150","PHP","150","PHP","","Taxi from HPL to Home "
"27/07/2023","Expense","GCash","Food (Restaurant)","85","PHP","85","PHP","","Canteen"
"27/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","97","PHP","97","PHP","","Angkas from Home to HPL"
"27/07/2023","Expense","Wallet Cash","Household  (Rent)","5000","PHP","5000","PHP","","Rent Shared"
"26/07/2023","Expense","Wallet Cash","Food (Junk Food)","520","PHP","520","PHP","","BLK 513"
"26/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","88","PHP","88","PHP","","Angkas from HPL to Home"
"26/07/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","10000","PHP","10000","PHP","","Withdraw "
"26/07/2023","Expense","GCash","Food (Junk Food)","25","PHP","25","PHP","","Cobra"
"26/07/2023","Expense","GCash","Food (Restaurant)","50","PHP","50","PHP","","Karinderia Lunch"
"25/07/2023","Income","EastWest HPL Game Design Corporation","HPL Salary","15000","PHP","15000","PHP","","HPL Bi-monthly Salary"
"25/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","50","PHP","50","PHP","","Angkas from Kren's to HPL"
"24/07/2023","Expense","GCash","Household  (Internet)","94","PHP","94","PHP","","GCash Weekly Load"
"24/07/2023","Transfer","Wallet Cash","Theolo","900","PHP","900","PHP","","Lend"
"24/07/2023","Expense","Wallet Cash","Food (Junk Food)","376","PHP","376","PHP","","Minute Burger "
"23/07/2023","Transfer","Kren","GCash","500","PHP","500","PHP","","Pay"
"22/07/2023","Expense","Wallet Cash","Food (Junk Food)","286","PHP","286","PHP","","Minute Burger "
"22/07/2023","Expense","Wallet Cash","Health","500","PHP","500","PHP","","Tolak Angin"
"20/07/2023","Expense","GCash","Gifts (Charity)","300","PHP","300","PHP","","Alumni Lechon Share"
"19/07/2023","Expense","Wallet Cash","Household  (Rent)","5000","PHP","5000","PHP","","Rent Shared"
"19/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","119","PHP","119","PHP","","Kren Angkas from Home to HPL"
"19/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","88","PHP","88","PHP","","Angkas from HPL to Home"
"19/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","102","PHP","102","PHP","","Angkas from Home to HPL"
"18/07/2023","Expense","Wallet Cash","Food (Junk Food)","442","PHP","442","PHP","","Greenwich Shared"
"18/07/2023","Transfer","Kren","Wallet Cash","442","PHP","442","PHP","","Greenwich Shared"
"18/07/2023","Expense","GCash","Food (Junk Food)","25","PHP","25","PHP","","Cobra "
"18/07/2023","Expense","GCash","Food (Restaurant)","70","PHP","70","PHP","","Karinderia Lunch"
"18/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","97","PHP","97","PHP","","Angkas from Home to HPL"
"17/07/2023","Expense","GCash","Kren","120","PHP","120","PHP","","Leno Lend"
"17/07/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Weekly Load"
"14/07/2023","Expense","Wallet Cash","Transport (Commute)","50","PHP","50","PHP","","Tricycle from 7/11 to Kren's "
"14/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","50","PHP","50","PHP","","Angkas from Kren's to Home"
"13/07/2023","Expense","Wallet Cash","Transport (Commute)","50","PHP","50","PHP","","Angkas from Work to Kren's "
"13/07/2023","Expense","Wallet Cash","Transport (Commute)","43","PHP","43","PHP","","Tricycle from Kren's to Work "
"12/07/2023","Expense","Wallet Cash","Pets (Food)","1000","PHP","1000","PHP","","Miho's Stuff for the month"
"12/07/2023","Expense","Wallet Cash","Food (Packaged Foods)","19","PHP","19","PHP","","Sinigang Mix Gabi"
"11/07/2023","Expense","Wallet Cash","Transport (Biking)","10","PHP","10","PHP","","Air Pump Service"
"11/07/2023","Expense","GCash","Food (Junk Food)","25","PHP","25","PHP","","Cobra"
"11/07/2023","Expense","GCash","Food (Restaurant)","70","PHP","70","PHP","","Karinderia Lunch"
"11/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","88","PHP","88","PHP","","Angkas from Work to Home "
"11/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","97","PHP","97","PHP","","Angkas from Home to Work"
"10/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","88","PHP","88","PHP","","Angkas from Work to Home"
"10/07/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","50","PHP","50","PHP","","Angkas from Kren's to Work"
"09/07/2023","Expense","Wallet Cash","Food (Junk Food)","200","PHP","200","PHP","","S&R Pasta Shared"
"09/07/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Weekly Load"
"09/07/2023","Transfer","Kren","Wallet Cash","15","PHP","15","PHP","","Bus from Cherry to Kren's Shared"
"09/07/2023","Expense","GCash","Household  (Internet)","1510","PHP","1510","PHP","","Converge Internet for Kren's + Service Fee"
"09/07/2023","Expense","Wallet Cash","Food (Junk Food)","259","PHP","259","PHP","","Jollibee Shared"
"09/07/2023","Transfer","Wallet Cash","GCash","3500","PHP","3500","PHP","","Cash In"
"09/07/2023","Expense","EastWest HPL Game Design Corporation","Household  (Transaction Fees)","18","PHP","18","PHP","","Withdraw fee"
"09/07/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","3500","PHP","3500","PHP","","Withdraw "
"09/07/2023","Expense","Wallet Cash","Food (Junk Food)","75","PHP","75","PHP","","Jamaican Cheesy Beef Pattie"
"09/07/2023","Expense","Wallet Cash","Transport (Commute)","15","PHP","15","PHP","","Bus from Cherry to Kren's Shared"
"09/07/2023","Expense","Wallet Cash","Transport (Commute)","10","PHP","10","PHP","","Bus from Kren's to Circle C Shared"
"09/07/2023","Expense","Wallet Cash","Food (Junk Food)","20","PHP","20","PHP","","Piattos"
"08/07/2023","Income","Wallet Cash","Discovery","7","PHP","7","PHP","","Found in Bag"
"08/07/2023","Expense","Wallet Cash","Household  (Lost)","72","PHP","72","PHP","","Unaccounted for"
"08/07/2023","Expense","Wallet Cash","Pets (Food)","72","PHP","72","PHP","","Cat Food for Strays "
"08/07/2023","Expense","Wallet Cash","Food (Junk Food)","70","PHP","70","PHP","","Red Bull"
"08/07/2023","Expense","Wallet Cash","Food (Junk Food)","105","PHP","105","PHP","","Mi Goreng x5"
"08/07/2023","Expense","Wallet Cash","Kren","509","PHP","509","PHP","","Ice Cream Lend"
"07/07/2023","Expense","Wallet Cash","Food (Junk Food)","432","PHP","432","PHP","","Minute Burger"
"07/07/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","47","PHP","47","PHP","","Angkas from Work to Kren's "
"07/07/2023","Income","EastWest HPL Game Design Corporation","HPL Salary","13473.1","PHP","13473.1","PHP","","Salary"
"07/07/2023","Expense","EastWest HPL Game Design Corporation","Household  (Transaction Fees)","18","PHP","18","PHP","","Withdraw fee"
"07/07/2023","Expense","Wallet Cash","Food (Junk Food)","149","PHP","149","PHP","","McDo BFF Fries"
"07/07/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","10000","PHP","10000","PHP","","Withdraw"
"07/07/2023","Expense","Wallet Cash","Food (Restaurant)","90","PHP","90","PHP","","Canteen Lunch"
"07/07/2023","Expense","Wallet Cash","Transport (Commute)","80","PHP","80","PHP","","Kren's Angkas from Work to Kren's "
"07/07/2023","Expense","Wallet Cash","Transport (Commute)","170","PHP","170","PHP","","Taxi from Home to Work"
"07/07/2023","Income","Wallet Cash","Giveaways","200","PHP","200","PHP","","Ate's Give for Transpo "
"06/07/2023","Expense","Wallet Cash","Food (Junk Food)","100","PHP","100","PHP","","KFC Split"
"06/07/2023","Expense","GCash","Food (Junk Food)","259","PHP","259","PHP","","KFC Split"
"06/07/2023","Expense","Wallet Cash","Transport (Commute)","150","PHP","150","PHP","","Taxi from Work to SM Cubao"
"05/07/2023","Expense","Wallet Cash","Transport (Commute)","60","PHP","60","PHP","","Tricycle from Work to Kren's "
"05/07/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","50","PHP","50","PHP","","Angkas from Kren's to Work"
"04/07/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","52","PHP","52","PHP","","Angkas from Work to Kren's "
"03/07/2023","Expense","GCash","Food (Junk Food)","60","PHP","60","PHP","","Speci Goto"
"03/07/2023","Expense","GCash","Food (Junk Food)","90","PHP","90","PHP","","7/11 Assorted"
"03/07/2023","Expense","Wallet Cash","Food (Junk Food)","45","PHP","45","PHP","","Cobra + Nova"
"03/07/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Load for Kren"
"03/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","88","PHP","88","PHP","","Angkas from Work to Home"
"03/07/2023","Expense","GCash","Transport (Motorcycle Taxi)","25","PHP","25","PHP","","Angkas from Kren's to Work"
"02/07/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Weekly Load"
"02/07/2023","Expense","GCash","Transport (Shipping)","100","PHP","100","PHP","","Lalamove Tumbler Delivery Shared"
"01/07/2023","Expense","GCash","Software (Subscriptions)","159","PHP","159","PHP","","YouTube Premium Monthly"
"30/06/2023","Expense","GCash","Transport (Motorcycle Taxi)","45","PHP","45","PHP","","Angkas from Work to Kren's "
"30/06/2023","Expense","GCash","Transport (Motorcycle Taxi)","50","PHP","50","PHP","","Joyride from Kren's to Work"
"29/06/2023","Expense","GCash","Food (Junk Food)","188","PHP","188","PHP","","Minute Burger "
"29/06/2023","Expense","Wallet Cash","Food (Packaged Foods)","136","PHP","136","PHP","","Chuckie"
"29/06/2023","Expense","Wallet Cash","Food (Junk Food)","100","PHP","100","PHP","","Coke"
"29/06/2023","Expense","Wallet Cash","Household  (Rent)","5000","PHP","5000","PHP","","Rent Shared"
"29/06/2023","Expense","Wallet Cash","Household  (Rent)","5000","PHP","5000","PHP","","Rent Shared"
"29/06/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","1900","PHP","1900","PHP","","Withdraw"
"29/06/2023","Expense","GCash","Transport (Motorcycle Taxi)","88","PHP","88","PHP","","Angkas from Work to Home"
"29/06/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","126","PHP","126","PHP","","Angkas from Home to Kren's "
"29/06/2023","Expense","Wallet Cash","Transport (Commute)","19","PHP","19","PHP","","Tricycle from Kren's to Work"
"27/06/2023","Expense","GCash","Food (Junk Food)","330","PHP","330","PHP","","Minute Burger"
"27/06/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","54","PHP","54","PHP","","Joyride from Work to Kren's "
"27/06/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","50","PHP","50","PHP","","Joyride from Kren's to Work"
"26/06/2023","Expense","GCash","Food (Restaurant)","87","PHP","87","PHP","","Shawarma Rice Large"
"26/06/2023","Expense","Wallet Cash","Food (Junk Food)","49","PHP","49","PHP","","Cobra + Choco Mucho x2"
"26/06/2023","Expense","Wallet Cash","Food (Restaurant)","55","PHP","55","PHP","","Karinderia Lunch"
"26/06/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Weekly Load"
"26/06/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","97","PHP","97","PHP","","Angkas from Home to Work"
"25/06/2023","Expense","Wallet Cash","Health (Medicine)","96","PHP","96","PHP","","Tongkat Ali + Chols Service Fee"
"25/06/2023","Expense","GCash","Transport (Motorcycle Taxi)","99","PHP","99","PHP","","Angkas from Kren's to Home"
"24/06/2023","Expense","Wallet Cash","Pets (Food)","1620","PHP","1620","PHP","","Miho+Diego+Lee Food, Treats and Litter"
"24/06/2023","Expense","Wallet Cash","Food (Junk Food)","2","PHP","2","PHP","","Dairy Queen Shared"
"24/06/2023","Expense","EastWest HPL Game Design Corporation","Household  (Transaction Fees)","18","PHP","18","PHP","","Withdraw fee"
"24/06/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","10000","PHP","10000","PHP","","Withdraw "
"24/06/2023","Expense","Wallet Cash","Food (Restaurant)","758","PHP","758","PHP","","Pancake House Shared"
"23/06/2023","Expense","Wallet Cash","Household  (Lost)","103","PHP","103","PHP","","Unaccounted for"
"23/06/2023","Expense","Wallet Cash","Food (Junk Food)","200","PHP","200","PHP","","7/11 Shared"
"23/06/2023","Expense","Wallet Cash","Food (Restaurant)","500","PHP","500","PHP","","Marugame Shared"
"23/06/2023","Expense","Wallet Cash","Transport (Commute)","20","PHP","20","PHP","","Taxi from TechnoHub to UPTC Shared"
"23/06/2023","Expense","Wallet Cash","Transport (Commute)","36","PHP","36","PHP","","Bus from UPTC to Kren's "
"23/06/2023","Expense","Wallet Cash","Transport (Commute)","5","PHP","5","PHP","","Taxi from 7/11 to TechnoHub Shared"
"23/06/2023","Income","GCash","HPL Salary","2000","PHP","2000","PHP","","HPL Bi-monthly "
"23/06/2023","Income","EastWest HPL Game Design Corporation","HPL Salary","11965.52","PHP","11965.52","PHP","","HPL Bi-monthly"
